transactionID,amount,timestamp,transactionType
T_SPJ4KII1,727.12,2025-01-04T04:23:00,DEBIT
T_I05NMS6X,1212.41,2025-01-04T04:28:00,DEBIT
T_3ET1OVEJ,577.34,2025-01-04T04:32:00,TRANSFER
T_SFR5HGQG,840.16,2025-01-04T04:39:00,CREDIT
T_D54AGCST,779.29,2025-01-04T04:43:00,DEBIT
T_UZE66VW9,95.25,2025-01-04T04:47:00,DEBIT
T_Q4KREG16,1873.56,2025-01-04T04:50:00,TRANSFER
T_VYQLG0K1,468.37,2025-01-04T04:58:00,DEBIT
T_6U4PLLGF,1628.9,2025-01-04T05:01:00,DEBIT
T_5LMFKRIG,1878.71,2025-01-04T05:07:00,CREDIT
T_IKDTSGVB,1781.84,2025-01-04T05:14:00,TRANSFER
T_3NK8PQEQ,1836.4,2025-01-04T05:15:00,DEBIT
T_J590EMC2,1456.09,2025-01-04T05:22:00,TRANSFER
T_Q0YCY6BD,1411.68,2025-01-04T05:29:00,DEBIT
T_X5BWAEN7,1348.33,2025-01-04T05:32:00,DEBIT
T_GREWDS0H,871.47,2025-01-04T05:38:00,CREDIT
T_GPJNVWRX,364.23,2025-01-04T05:42:00,TRANSFER
T_R2OMRDE5,1511.15,2025-01-04T05:47:00,DEBIT
T_XEQLEZZ1,970.06,2025-01-04T05:53:00,CREDIT
T_BJH4OULY,825.4,2025-01-04T05:58:00,DEBIT
T_BRHWBQH5,1074.35,2025-01-04T06:00:00,CREDIT
T_VA02DZ61,1108.02,2025-01-04T06:05:00,CREDIT
T_HFT4I26L,435.15,2025-01-04T06:11:00,TRANSFER
T_1SS2BKAW,1377.7,2025-01-04T06:15:00,DEBIT
T_2XE0JDCZ,1525.96,2025-01-04T06:23:00,TRANSFER
T_T7DVO342,853.18,2025-01-04T06:25:00,DEBIT
T_D8UNPIOK,572.42,2025-01-04T06:34:00,CREDIT
T_9081ZQUA,1543.56,2025-01-04T06:38:00,DEBIT
T_XL39DG5R,503.69,2025-01-04T06:41:00,DEBIT
T_S41CRO04,77.84,2025-01-04T06:49:00,CREDIT
T_JHURR8IQ,968.58,2025-01-04T06:54:00,CREDIT
T_DZN1F0FP,1943.97,2025-01-04T06:55:00,DEBIT
T_2R0TOKPK,1844.33,2025-01-04T07:02:00,CREDIT
T_NXFSHWZS,506.22,2025-01-04T07:08:00,TRANSFER
T_097FZRLG,943.63,2025-01-04T07:10:00,DEBIT
T_YTLCQFMU,455.93,2025-01-04T07:15:00,TRANSFER
T_6P0N17UX,409.16,2025-01-04T07:24:00,TRANSFER
T_KJD2V1L1,1186.38,2025-01-04T07:27:00,CREDIT
T_6HAIH7WF,953.55,2025-01-04T07:30:00,DEBIT
T_E3PQK1IO,1548.97,2025-01-04T07:38:00,DEBIT
T_LCVHFWJF,877.3,2025-01-04T07:43:00,DEBIT
T_YUPMANQY,1458.34,2025-01-04T07:46:00,CREDIT
T_7NG0APSA,624.23,2025-01-04T07:50:00,DEBIT
T_7VBJRBZJ,1252.41,2025-01-04T07:59:00,TRANSFER
T_QVQG0XTD,742.22,2025-01-04T08:04:00,CREDIT
T_G4C4EPZL,1716.49,2025-01-04T08:07:00,TRANSFER
T_A44LZ6V7,1035.1,2025-01-04T08:13:00,DEBIT
T_C3S0DPJH,1013.4,2025-01-04T08:16:00,CREDIT
T_LUEQ4D7D,1836.43,2025-01-04T08:21:00,CREDIT
T_V812HNC0,497.23,2025-01-04T08:26:00,CREDIT
T_LNKKUO4J,402.45,2025-01-04T08:32:00,DEBIT
T_DMN1S3YG,1899.58,2025-01-04T08:39:00,DEBIT
T_HZM32HZS,1660.57,2025-01-04T08:42:00,TRANSFER
T_JQBEXGFV,747.7,2025-01-04T08:48:00,CREDIT
T_LDM6FRM6,378.29,2025-01-04T08:52:00,DEBIT
T_GA3QUPO4,508.89,2025-01-04T08:57:00,CREDIT
T_OB7I77DP,542.38,2025-01-04T09:04:00,DEBIT
T_S7587H91,264.13,2025-01-04T09:07:00,TRANSFER
T_12QFAF5K,165.35,2025-01-04T09:11:00,TRANSFER
T_IY4NRMQY,1399.07,2025-01-04T09:18:00,CREDIT
T_Z1DE1E16,1640.48,2025-01-04T09:23:00,CREDIT
T_MY8A5GIN,1005.4,2025-01-04T09:25:00,CREDIT
T_6XEGHPMX,854.29,2025-01-04T09:32:00,DEBIT
T_RJ8GOSD3,695.84,2025-01-04T09:35:00,CREDIT
T_3FESYAXY,847.8,2025-01-04T09:40:00,DEBIT
T_WV2QNRMT,732.9,2025-01-04T09:46:00,DEBIT
T_5CA8ZJSW,1745.05,2025-01-04T09:53:00,TRANSFER
T_ERN6YJMK,1639.24,2025-01-04T09:59:00,DEBIT
T_PQKBE0TO,354.59,2025-01-04T10:04:00,TRANSFER
T_WPJ8YI34,1466.71,2025-01-04T10:09:00,CREDIT
T_LBV03DS0,678.86,2025-01-04T10:12:00,DEBIT
T_8JX54PEG,525.65,2025-01-04T10:17:00,CREDIT
T_2YBUH7JY,375.5,2025-01-04T10:24:00,CREDIT
T_6YJOAOEJ,1200.16,2025-01-04T10:27:00,TRANSFER
T_ZHW0VQPV,1085.21,2025-01-04T10:33:00,CREDIT
T_MPQ0HZYJ,69.37,2025-01-04T10:39:00,TRANSFER
T_9C0TK1QQ,316.02,2025-01-04T10:44:00,TRANSFER
T_P9A9URI7,267.74,2025-01-04T10:49:00,TRANSFER
T_HDK5199T,707.29,2025-01-04T10:51:00,DEBIT
T_LND581LT,787.39,2025-01-04T10:58:00,DEBIT
T_3Q7GKTMQ,348.68,2025-01-04T11:00:00,DEBIT
T_9OWWEW9V,1465.64,2025-01-04T11:05:00,DEBIT
T_UQDN05XT,1727.56,2025-01-04T11:11:00,DEBIT
T_IQZHECBU,921.09,2025-01-04T11:19:00,DEBIT
T_9SEVL7FQ,1925.14,2025-01-04T11:20:00,CREDIT
T_OSQN285T,1433.01,2025-01-04T11:29:00,CREDIT
T_P3C330BO,1855.14,2025-01-04T11:33:00,DEBIT
T_FJ31EGOM,1826.38,2025-01-04T11:38:00,TRANSFER
T_XC6RIJKQ,1575.81,2025-01-04T11:42:00,CREDIT
T_1FKHNNK8,320.81,2025-01-04T11:47:00,DEBIT
T_K0ZFKNWB,427.27,2025-01-04T11:52:00,TRANSFER
T_NS5SR69X,1176.34,2025-01-04T11:59:00,DEBIT
T_5RGSG6A8,688.02,2025-01-04T12:02:00,TRANSFER
T_V0EHRUWA,1493.78,2025-01-04T12:09:00,TRANSFER
T_XODLCTT0,1745.87,2025-01-04T12:10:00,DEBIT
T_I2G74IZG,1958.86,2025-01-04T12:17:00,CREDIT
T_G3C6SCIV,1164.63,2025-01-04T12:23:00,TRANSFER
T_B2CRPRDV,1198.6,2025-01-04T12:27:00,CREDIT
T_5E51H3WQ,5.99,2025-01-04T12:33:00,CREDIT
T_GSS8K5IJ,1124.72,2025-01-04T12:37:00,CREDIT
T_8RL9QFCP,612.76,2025-01-04T12:43:00,DEBIT
T_3GDILK1Q,1371.07,2025-01-04T12:49:00,TRANSFER
T_LGOGFXLS,950.18,2025-01-04T12:54:00,DEBIT
T_IJ74NL03,634.12,2025-01-04T12:57:00,DEBIT
T_P1O8M291,43.86,2025-01-04T13:01:00,TRANSFER
T_KNL2LUHH,1008.37,2025-01-04T13:07:00,TRANSFER
T_LRZQ8BXY,1818.23,2025-01-04T13:13:00,TRANSFER
T_NDXJN7DE,1500.9,2025-01-04T13:17:00,CREDIT
T_5VUUPLTX,1115.57,2025-01-04T13:22:00,CREDIT
T_15Z08N10,433.55,2025-01-04T13:27:00,DEBIT
T_LYZJ0AEO,795.63,2025-01-04T13:33:00,TRANSFER
T_6SAPBS22,986.56,2025-01-04T13:39:00,DEBIT
T_CDUEFS4U,939.55,2025-01-04T13:41:00,TRANSFER
T_3Q69FLGU,910.82,2025-01-04T13:48:00,TRANSFER
T_A3AIPJIY,656.61,2025-01-04T13:53:00,CREDIT
T_376ZUGFL,206.29,2025-01-04T13:59:00,CREDIT
T_EMC57XHF,1982.05,2025-01-04T14:01:00,TRANSFER
T_E6P4NP00,763.93,2025-01-04T14:08:00,DEBIT
T_1VE8SUSF,423.23,2025-01-04T14:13:00,CREDIT
T_9OHDSRS8,37.21,2025-01-04T14:18:00,DEBIT
T_M84P4K9D,1288.95,2025-01-04T14:23:00,DEBIT
T_XLFIUEFZ,1525.76,2025-01-04T14:25:00,CREDIT
T_0KW3PGSF,1619.79,2025-01-04T14:31:00,DEBIT
T_2BHON4WB,56.53,2025-01-04T14:35:00,DEBIT
T_FOT10GDM,449.29,2025-01-04T14:43:00,TRANSFER
T_94TEVWLQ,1806.25,2025-01-04T14:46:00,DEBIT
T_8YDR3UES,1611.87,2025-01-04T14:51:00,TRANSFER
T_DO5DIGXL,1948.04,2025-01-04T14:59:00,CREDIT
T_J6LNF040,1600.54,2025-01-04T15:00:00,TRANSFER
T_W4IOAR4G,1739.7,2025-01-04T15:09:00,DEBIT
T_WTEK17M6,514.29,2025-01-04T15:13:00,CREDIT
T_YMSCNX8E,458.11,2025-01-04T15:18:00,TRANSFER
T_K5LP9C5S,798.13,2025-01-04T15:24:00,TRANSFER
T_HA0MVF4S,1601.52,2025-01-04T15:27:00,CREDIT
T_GFYW4I7Z,1083.94,2025-01-04T15:34:00,DEBIT
T_B8OOSPRL,1444.49,2025-01-04T15:37:00,TRANSFER
T_UL7W8COF,1645.77,2025-01-04T15:41:00,DEBIT
T_PVIMI8FO,1453.33,2025-01-04T15:49:00,CREDIT
T_FJLWSS1V,468.2,2025-01-04T15:53:00,DEBIT
T_0QC96MJ9,766.1,2025-01-04T15:57:00,TRANSFER
T_V5Y21ID9,1208.62,2025-01-04T16:04:00,DEBIT
T_X48PW5K0,555.35,2025-01-04T16:07:00,CREDIT
T_YJMAZRVH,870.37,2025-01-04T16:12:00,TRANSFER
T_RVUV5YBD,1677.22,2025-01-04T16:15:00,CREDIT
T_IUZV3ZBX,883.29,2025-01-04T16:23:00,CREDIT
T_73W1YAUA,1892.17,2025-01-04T16:25:00,DEBIT
T_BQ6MYM8J,1568.5,2025-01-04T16:32:00,DEBIT
T_1FU5X012,348.26,2025-01-04T16:38:00,TRANSFER
T_T28LL6DO,1245.49,2025-01-04T16:41:00,DEBIT
T_ZM3618LE,1165.78,2025-01-04T16:49:00,CREDIT
T_1TOZHDV5,812.25,2025-01-04T16:52:00,TRANSFER
T_MEN4052W,1941.64,2025-01-04T16:57:00,TRANSFER
T_IF9AIZH5,883.51,2025-01-04T17:01:00,TRANSFER
T_84RPU9GG,1039.55,2025-01-04T17:08:00,CREDIT
T_90Z92JN6,1874.16,2025-01-04T17:12:00,CREDIT
T_E49ITE92,1017.37,2025-01-04T17:18:00,CREDIT
T_3IMZ93IJ,1674.04,2025-01-04T17:23:00,CREDIT
T_P8GUUCM5,300.02,2025-01-04T17:27:00,TRANSFER
T_J6AVP1EO,1325.29,2025-01-04T17:32:00,CREDIT
T_LU58FTYL,18.52,2025-01-04T17:39:00,TRANSFER
T_V1CCOFH9,1548.6,2025-01-04T17:41:00,TRANSFER
T_RED8U8NO,1394.35,2025-01-04T17:46:00,DEBIT
T_MZ5RGOI9,1267.85,2025-01-04T17:52:00,DEBIT
T_J5CUYDA9,30.09,2025-01-04T17:57:00,DEBIT
T_6U48GWGH,693.77,2025-01-04T18:01:00,CREDIT
T_6Z5GF3BB,1077.49,2025-01-04T18:05:00,DEBIT
T_MGS6RV97,1875.95,2025-01-04T18:14:00,DEBIT
T_YCIF8R2B,121.96,2025-01-04T18:18:00,CREDIT
T_V4DX6UZS,1515.06,2025-01-04T18:21:00,DEBIT
T_1KWONRRL,970.79,2025-01-04T18:28:00,DEBIT
T_KYB3GD60,1144.69,2025-01-04T18:31:00,CREDIT
T_TBKG8B35,1478.39,2025-01-04T18:39:00,TRANSFER
T_Z6D86ZCH,417.44,2025-01-04T18:44:00,TRANSFER
T_HY7AI339,1974.24,2025-01-04T18:46:00,DEBIT
T_BFIY5PU5,1254.25,2025-01-04T18:51:00,CREDIT
T_OA3N4G2J,25.81,2025-01-04T18:58:00,TRANSFER
T_EYCEF2CT,338.9,2025-01-04T19:02:00,CREDIT
T_OTKUDE35,1900.67,2025-01-04T19:09:00,DEBIT
T_9QDI3G13,487.29,2025-01-04T19:14:00,DEBIT
T_P1XS910B,33.35,2025-01-04T19:16:00,DEBIT
T_GQ6CN8SI,1256.29,2025-01-04T19:22:00,CREDIT
T_5CITUF8C,1371.1,2025-01-04T19:28:00,CREDIT
T_Z0LB6YAA,121.54,2025-01-04T19:33:00,CREDIT
T_1BTA3RUN,1372.79,2025-01-04T19:38:00,DEBIT
T_YWM9Q7FT,723.47,2025-01-04T19:41:00,DEBIT
T_8NJF0PKB,823.69,2025-01-04T19:49:00,TRANSFER
T_WHO5QQ8Q,678.91,2025-01-04T19:53:00,TRANSFER
T_IZU802NQ,1725.57,2025-01-04T19:58:00,DEBIT
T_OQTQ685O,402.82,2025-01-04T20:02:00,CREDIT
T_NSGPYNYJ,1493.21,2025-01-04T20:09:00,TRANSFER
T_2HOQ5E7L,1866.38,2025-01-04T20:14:00,CREDIT
T_BDCA75LD,1863.47,2025-01-04T20:17:00,TRANSFER
T_LCWL6QMG,609.96,2025-01-04T20:24:00,TRANSFER
T_FE6OUWZK,1696.75,2025-01-04T20:26:00,TRANSFER
T_Q1ENNGAY,1636.81,2025-01-04T20:33:00,CREDIT
T_688U595C,274.21,2025-01-04T20:37:00,CREDIT
T_D78HWK22,712.65,2025-01-04T20:43:00,TRANSFER
T_PG4GKS6R,1812.1,2025-01-04T20:45:00,CREDIT
T_J9MJ9XXL,67.59,2025-01-04T20:54:00,TRANSFER
T_KHQNZJNN,1027.61,2025-01-04T20:58:00,DEBIT
T_7ZTRJ67D,1334.11,2025-01-04T21:02:00,CREDIT
T_33DCNF22,1728.06,2025-01-04T21:05:00,CREDIT
T_M6CU88WL,1331.55,2025-01-04T21:14:00,TRANSFER
T_H0CD8A2I,104.75,2025-01-04T21:15:00,DEBIT
T_G3ZRZQ0V,1722.49,2025-01-04T21:23:00,TRANSFER
T_GHFT9ZZC,378.16,2025-01-04T21:27:00,TRANSFER
T_4KOXHJMI,18.93,2025-01-04T21:32:00,DEBIT
T_CR6C1PY6,894.63,2025-01-04T21:35:00,DEBIT
T_6ZV8U0LM,1622.88,2025-01-04T21:42:00,DEBIT
T_L9GVBMQQ,1847.27,2025-01-04T21:48:00,DEBIT
T_QF1PAFL9,1266.23,2025-01-04T21:53:00,DEBIT
T_36F8HARJ,399.52,2025-01-04T21:58:00,DEBIT
T_8TIR0P8F,1938.35,2025-01-04T22:00:00,DEBIT
T_ZVFSRHR8,1264.86,2025-01-04T22:07:00,CREDIT
T_PEEK035N,1941.01,2025-01-04T22:10:00,TRANSFER
T_I8Y66W6R,564.66,2025-01-04T22:17:00,CREDIT
T_GELW8IVI,1640.22,2025-01-04T22:23:00,CREDIT
T_L5NFLTQ6,1894.55,2025-01-04T22:27:00,TRANSFER
T_G1ZN1RIA,715.56,2025-01-04T22:34:00,DEBIT
T_JL9VT3X8,1197.19,2025-01-04T22:35:00,DEBIT
T_5SSINZ4K,412.46,2025-01-04T22:42:00,TRANSFER
T_1CQ6FWTV,1518.13,2025-01-04T22:45:00,DEBIT
T_ZQFE8E5T,740.8,2025-01-04T22:52:00,CREDIT
T_WXOL4BKU,1139.22,2025-01-04T22:59:00,TRANSFER
T_R7FDFZDM,717.38,2025-01-04T23:00:00,DEBIT
T_RTSXOF33,899.75,2025-01-04T23:05:00,DEBIT
T_XUB4IBHI,309.5,2025-01-04T23:11:00,CREDIT
T_1YA1RYZT,85.06,2025-01-04T23:19:00,TRANSFER
T_RMC5S3OF,19.66,2025-01-04T23:24:00,DEBIT
T_SFHVMLJE,574.34,2025-01-04T23:25:00,DEBIT
T_SOGB205H,1142.56,2025-01-04T23:32:00,CREDIT
T_VKQXI64H,52.51,2025-01-04T23:35:00,TRANSFER
T_MRZZQO17,962.95,2025-01-04T23:44:00,DEBIT
T_7CDABBAJ,5.02,2025-01-04T23:48:00,DEBIT
T_DNX80NKX,598.45,2025-01-04T23:50:00,TRANSFER
T_Q796EW82,1761.18,2025-01-04T23:58:00,TRANSFER
T_0Q5ZJAUC,1385.14,2025-01-05T00:01:00,TRANSFER
T_BR3O9UBC,1540.22,2025-01-05T00:07:00,CREDIT
T_HJY8GY39,93.03,2025-01-05T00:14:00,DEBIT
T_2Z0KDN3T,749.67,2025-01-05T00:17:00,CREDIT
T_LXOUN91F,1346.95,2025-01-05T00:23:00,CREDIT
T_8DJE7XQT,1362.27,2025-01-05T00:25:00,DEBIT
T_9FMW04U9,1585.59,2025-01-05T00:33:00,TRANSFER
T_ESBDA7XF,457.43,2025-01-05T00:37:00,DEBIT
T_4N7S3HMO,1504.37,2025-01-05T00:40:00,TRANSFER
T_FY1Z682R,1832.11,2025-01-05T00:47:00,TRANSFER
T_3TD3ABEG,1553.26,2025-01-05T00:50:00,TRANSFER
T_PMOZKNHP,1181.43,2025-01-05T00:58:00,CREDIT
T_Y9RMJR21,1540.73,2025-01-05T01:03:00,CREDIT
T_M8RABR6R,1089.75,2025-01-05T01:05:00,TRANSFER
T_WDNMVQLT,1409.56,2025-01-05T01:13:00,TRANSFER
T_AE527PSQ,1395.78,2025-01-05T01:18:00,CREDIT
T_JESGQ4BV,856.33,2025-01-05T01:21:00,TRANSFER
T_IN0XGNKI,1731.8,2025-01-05T01:29:00,DEBIT
T_38EFE9VA,994.81,2025-01-05T01:33:00,TRANSFER
T_YWDRKUPC,529.24,2025-01-05T01:37:00,DEBIT
T_I7EADGHX,1094.11,2025-01-05T01:44:00,DEBIT
T_XUEBHK0O,746.86,2025-01-05T01:49:00,TRANSFER
T_JTK3LIRH,1329.75,2025-01-05T01:53:00,DEBIT
T_NWT2FES5,140.65,2025-01-05T01:59:00,TRANSFER
T_WOW73O1B,644.37,2025-01-05T02:03:00,TRANSFER
T_7OV50EW2,1778.04,2025-01-05T02:06:00,TRANSFER
T_RCVPUZ11,84.7,2025-01-05T02:12:00,DEBIT
T_37KTLL8S,775.26,2025-01-05T02:19:00,CREDIT
T_VXUQDRMS,1264.57,2025-01-05T02:22:00,CREDIT
T_5VI7LIG9,387.73,2025-01-05T02:27:00,CREDIT
T_JPX16F1K,1375.77,2025-01-05T02:32:00,CREDIT
T_HQSE0KIV,1268.72,2025-01-05T02:37:00,TRANSFER
T_RIRJUTFV,508.81,2025-01-05T02:43:00,CREDIT
T_G77Q9VJU,402.38,2025-01-05T02:45:00,DEBIT
T_DPLFE19B,145.21,2025-01-05T02:50:00,CREDIT
T_27YH6UAM,1250.6,2025-01-05T02:57:00,DEBIT
T_HV17MIAV,1525.89,2025-01-05T03:01:00,DEBIT
T_AFUW93EI,815.77,2025-01-05T03:06:00,DEBIT
T_GHDILUVN,430.71,2025-01-05T03:10:00,TRANSFER
T_P0NWNTJ5,985.58,2025-01-05T03:19:00,DEBIT
T_SNPHFC4Y,340.92,2025-01-05T03:23:00,TRANSFER
T_OIKIVQA7,491.93,2025-01-05T03:25:00,DEBIT
T_NMNR06DJ,460.97,2025-01-05T03:32:00,DEBIT
T_HVSTHBNB,461.02,2025-01-05T03:36:00,TRANSFER
T_BC7QK4K6,462.03,2025-01-05T03:42:00,TRANSFER
T_5WU2550K,943.15,2025-01-05T03:48:00,TRANSFER
T_8VC1J2T2,1109.11,2025-01-05T03:52:00,CREDIT
T_7IA41SAS,118.42,2025-01-05T03:56:00,TRANSFER
T_4IVN2QQZ,1428.29,2025-01-05T04:01:00,CREDIT
T_CNAQ2YOT,810.78,2025-01-05T04:09:00,DEBIT
T_2U4OJ7G4,256.85,2025-01-05T04:10:00,TRANSFER
T_4E6NKAR1,435.06,2025-01-05T04:16:00,DEBIT
T_1F2OF66J,801.48,2025-01-05T04:23:00,DEBIT
T_E8IFXDNM,1819.24,2025-01-05T04:28:00,TRANSFER
T_3TB94CLL,1015.9,2025-01-05T04:30:00,TRANSFER
T_UCSWNQMW,697.12,2025-01-05T04:37:00,DEBIT
T_SEPR1B20,1134.87,2025-01-05T04:40:00,TRANSFER
T_LZ0WF1HW,555.14,2025-01-05T04:46:00,TRANSFER
T_8HUP3FTJ,1832.56,2025-01-05T04:50:00,TRANSFER
T_JRCQ97RC,921.91,2025-01-05T04:57:00,CREDIT
T_Q8UT60WL,315.42,2025-01-05T05:04:00,CREDIT
T_V6IARLSR,1449.93,2025-01-05T05:08:00,TRANSFER
T_5DFI25I6,1852.47,2025-01-05T05:14:00,CREDIT
T_OUKIW8X1,1852.62,2025-01-05T05:15:00,DEBIT
T_FRB7EI5R,1916.76,2025-01-05T05:24:00,TRANSFER
T_II2MVV4D,169.21,2025-01-05T05:25:00,TRANSFER
T_672ZFBQB,586.39,2025-01-05T05:32:00,CREDIT
T_ZXDFLD9C,83.83,2025-01-05T05:35:00,TRANSFER
T_O9DVWS3K,134.56,2025-01-05T05:44:00,DEBIT
T_ZDVYB4XZ,1621.49,2025-01-05T05:47:00,CREDIT
T_ZO3I9LLI,301.7,2025-01-05T05:51:00,TRANSFER
T_5F9E0KLL,482.31,2025-01-05T05:58:00,DEBIT
T_X7TV7HRB,317.28,2025-01-05T06:01:00,DEBIT
T_42O3Q825,901.98,2025-01-05T06:07:00,CREDIT
T_L6UZA28O,976.35,2025-01-05T06:12:00,TRANSFER
T_IV86ZP1W,1424.17,2025-01-05T06:19:00,DEBIT
T_R3SHLX0S,1064.08,2025-01-05T06:24:00,CREDIT
T_H10B8VK9,915.59,2025-01-05T06:27:00,DEBIT
T_W2R576VI,633.78,2025-01-05T06:34:00,TRANSFER
T_643YUOAI,447.49,2025-01-05T06:38:00,TRANSFER
T_BC2T67A5,1466.84,2025-01-05T06:42:00,CREDIT
T_9HXKEI9U,660.53,2025-01-05T06:49:00,CREDIT
T_PLIRD70G,588.17,2025-01-05T06:52:00,DEBIT
T_HFD7LTTC,1965.71,2025-01-05T06:55:00,TRANSFER
T_11JG1MS4,1071.51,2025-01-05T07:04:00,TRANSFER
T_KC2MNG80,1822.29,2025-01-05T07:09:00,TRANSFER
T_MSYG91MM,781.61,2025-01-05T07:13:00,TRANSFER
T_3HGW10C9,457.37,2025-01-05T07:18:00,CREDIT
T_LN6BGUAX,748.21,2025-01-05T07:22:00,DEBIT
T_85D4VUEE,991.22,2025-01-05T07:29:00,CREDIT
T_WB4LL3K4,114.55,2025-01-05T07:32:00,CREDIT
T_39K499NR,1478.56,2025-01-05T07:38:00,TRANSFER
T_GDESVDE9,1537.16,2025-01-05T07:42:00,TRANSFER
T_UCBL116C,1427.06,2025-01-05T07:49:00,CREDIT
T_TK61B7PX,541.75,2025-01-05T07:50:00,TRANSFER
T_A6B3ODF7,1790.57,2025-01-05T07:56:00,TRANSFER
T_XU5WAHZG,1914.8,2025-01-05T08:04:00,TRANSFER
T_SJ21GTCH,1335.43,2025-01-05T08:06:00,CREDIT
T_OV6KI4EP,1298.43,2025-01-05T08:13:00,TRANSFER
T_GJEGXEYE,85.21,2025-01-05T08:16:00,CREDIT
T_YEH8UXZ3,32.45,2025-01-05T08:20:00,DEBIT
T_FXEN9NSJ,1327.92,2025-01-05T08:26:00,TRANSFER
T_54XR8PJP,321.42,2025-01-05T08:30:00,CREDIT
T_HDKKG1R1,135.26,2025-01-05T08:38:00,DEBIT
T_QYJROFH6,39.21,2025-01-05T08:41:00,CREDIT
T_9TXFJNJD,1724.69,2025-01-05T08:49:00,DEBIT
T_C8D6JI87,1712.42,2025-01-05T08:54:00,CREDIT
T_RTFA11PM,964.63,2025-01-05T08:56:00,TRANSFER
T_1J2VWY8U,716.99,2025-01-05T09:03:00,DEBIT
T_IBMQIMI8,37.78,2025-01-05T09:05:00,TRANSFER
T_I5HO9CY9,885.36,2025-01-05T09:11:00,TRANSFER
T_DJ7O9X66,191.5,2025-01-05T09:16:00,CREDIT
T_JV07IRJG,1515.87,2025-01-05T09:20:00,DEBIT
T_OLDU7JPM,717.01,2025-01-05T09:28:00,CREDIT
T_09UYG3IB,362.89,2025-01-05T09:31:00,TRANSFER
T_CQWB00N1,1523.38,2025-01-05T09:38:00,TRANSFER
T_6RANTY6D,1530.01,2025-01-05T09:41:00,TRANSFER
T_PZFZZ5T6,1185.41,2025-01-05T09:49:00,DEBIT
T_3VXHQG4Q,634.88,2025-01-05T09:54:00,TRANSFER
T_1AONT75E,1390.56,2025-01-05T09:55:00,TRANSFER
T_8ER6U0ES,1080.36,2025-01-05T10:01:00,TRANSFER
T_SV5ITMTJ,667.49,2025-01-05T10:06:00,TRANSFER
T_4H2HWSWC,1443.24,2025-01-05T10:14:00,TRANSFER
T_QY9MBAAX,53.29,2025-01-05T10:15:00,TRANSFER
T_0WCYR2P6,1296.86,2025-01-05T10:20:00,CREDIT
T_Z9LY2SKK,322.75,2025-01-05T10:29:00,TRANSFER
T_TKS1F3KW,89.71,2025-01-05T10:33:00,DEBIT
T_QBBX5NWD,1449.18,2025-01-05T10:37:00,CREDIT
T_UIFJILXN,1644.05,2025-01-05T10:44:00,DEBIT
T_ZWBHO4UW,1574.11,2025-01-05T10:45:00,CREDIT
T_7GCJBEO4,252.91,2025-01-05T10:54:00,CREDIT
T_WJ4G8R7S,759.29,2025-01-05T10:56:00,CREDIT
T_JFCZWKGU,1340.64,2025-01-05T11:02:00,DEBIT
T_IPZN0THL,1557.7,2025-01-05T11:05:00,DEBIT
T_O8WF8NK5,377.25,2025-01-05T11:11:00,CREDIT
T_TGG50YQL,1585.23,2025-01-05T11:17:00,CREDIT
T_S710NUSG,1964.69,2025-01-05T11:22:00,CREDIT
T_3CYBYC4I,1833.39,2025-01-05T11:26:00,DEBIT
T_JLZOHFDD,1201.71,2025-01-05T11:34:00,DEBIT
T_EB9IDYRE,1289.84,2025-01-05T11:36:00,TRANSFER
T_BCD11R89,195.14,2025-01-05T11:44:00,DEBIT
T_56AG39BD,1558.37,2025-01-05T11:45:00,CREDIT
T_SAYMWR03,1194.16,2025-01-05T11:53:00,TRANSFER
T_HN2ECLCE,1054.29,2025-01-05T11:59:00,DEBIT
T_IOR4V1OG,1447.29,2025-01-05T12:01:00,CREDIT
T_CQMPD7Z4,591.43,2025-01-05T12:09:00,CREDIT
T_3W2MROP2,97.49,2025-01-05T12:10:00,TRANSFER
T_2ABG9SHO,1769.66,2025-01-05T12:15:00,TRANSFER
T_QL0DGH6M,1635.71,2025-01-05T12:24:00,CREDIT
T_DWR1XFHS,531.25,2025-01-05T12:25:00,TRANSFER
T_T292MI56,1474.63,2025-01-05T12:34:00,TRANSFER
T_IN0BYQYV,99.75,2025-01-05T12:37:00,CREDIT
T_2KGA99UF,1513.66,2025-01-05T12:44:00,CREDIT
T_W35X3X10,1353.44,2025-01-05T12:48:00,TRANSFER
T_F2UWUFUK,1545.74,2025-01-05T12:52:00,CREDIT
T_HGGG23KF,1938.37,2025-01-05T12:58:00,CREDIT
T_WAUFXQP6,1285.66,2025-01-05T13:01:00,CREDIT
T_70SHYVNI,1900.38,2025-01-05T13:06:00,CREDIT
T_A3KAMOX9,1804.99,2025-01-05T13:14:00,CREDIT
T_T4FVMYPJ,1568.28,2025-01-05T13:18:00,CREDIT
T_W7HU3D35,1534.15,2025-01-05T13:24:00,DEBIT
T_1JGJTI2L,1020.52,2025-01-05T13:25:00,TRANSFER
T_1AYSV6O9,237.98,2025-01-05T13:33:00,CREDIT
T_Y3M84BCT,1226.07,2025-01-05T13:37:00,TRANSFER
T_C0BOGWHU,889.41,2025-01-05T13:43:00,CREDIT
T_NWJ6PVOC,1886.15,2025-01-05T13:46:00,CREDIT
T_OEEA20RW,950.91,2025-01-05T13:53:00,TRANSFER
T_7C1A7YJ8,400.89,2025-01-05T13:58:00,TRANSFER
